property_id,summary,locality,postal,address,region,country,price,sale_type,property_type,sub_property_type,number_of_bedrooms,living_area,kitchen,attic,basement,furnished,open_fire,terrace,terrace_area,terrace_orientation,garden,garden_area,garden_orientation,number_of_facades,construction_year,swimming_pool,state_of_building,epc,kwh
10008223,,Sint-Kruis,8310,Boogschutterslaan,Flanders,Belgium,,FOR_SALE,APARTMENT,GROUND_FLOOR,3,226,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,False,,,,,,,4,,False,,,236
10008319,,De Panne,8660,Prins Albertlaan,Flanders,Belgium,,FOR_SALE,APARTMENT,APARTMENT,1,70,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,True,,False,,,,,,,2,2012,False,GOOD,,105
10008328,,Oostende,8400,Nieuwstraat,Flanders,Belgium,,FOR_SALE,APARTMENT,FLAT_STUDIO,0,38,"{'surface': 4, 'type': None, 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,False,,,,,,,2,1975,False,TO_BE_DONE_UP,,197
10008406,,Sint-Kruis,8310,Boogschutterslaan,Flanders,Belgium,,FOR_SALE,APARTMENT,APARTMENT,3,150,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,False,,,,,,,4,,False,,,77
10008466,"For investment or 1st purchase, top opportunity for this beautiful 70m² apartment with beautiful terrace, unobstructed view and in excellent condition! Close to major roads and all facilities, you will be seduced by this pleasant 1 bedroom apartment located on the 11th and last floor of a very well managed co-ownership. Major asset: the building has been thoroughly renovated in 2020. The apartment, in impeccable condition, is composed as follows: entrance hall with cupboards, WC with hand wash basin, bright living room of +/-31m² with access to a beautiful renovated terrace, a magnificent equipped and almost new kitchen (2018), large bedroom and shower room with laundry room. The whole completed by a beautiful cellar of 3,50m². Facility for outside parking around the building. CHARACTERISTICS: Elevator - PVC double glazing - electrical conformity until 2043 - 2 individual gas boiler (recent Bulex boiler with condensation of 2017) - Flooring: tiles and floating parquet - PEB: D - RC net: 924€ - Total common charges calculated on an average of 2 years (owner + occupant): +/- 133€ /month, private water included - Free to Act - 8 min walk from the train station, 10 min from the E411,/2' from the N4 - close to all facilities. VISITS & INFO: Visits on appointment and additional information: www. valdelimmo.be - 0472/65.13.29",JETTE,1090,,Brussels,Belgium,,FOR_SALE,APARTMENT,APARTMENT,1,70,"{'surface': 8, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,True,,False,True,6,,,,,,1966,,,0,130
10008482,,Hamme,9220,Evangeliestraat,Flanders,Belgium,409665,FOR_SALE,HOUSE,HOUSE,3,204,,True,,,False,,,,,,,3,,,,,
10008540,,Wenduine,8420,Pienshelling,Flanders,Belgium,,FOR_SALE,APARTMENT,DUPLEX,2,70,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,False,True,,,,,,2,1967,False,GOOD,394,394
10008747,,Aartrijke,8211,Elverdinge,Flanders,Belgium,,FOR_SALE,HOUSE,HOUSE,4,,,,,,False,,,,,,,3,,False,GOOD,,209
10008752,,Lokeren,9160,Oude Durme,Flanders,Belgium,,FOR_SALE,APARTMENT,APARTMENT,2,90,,,,,False,True,,,,,,,2012,,AS_NEW,0,123
10009016,"Sorry, there is no English translation. Ruim appartement met frontaal zeezicht zeer centraal gelegen op de zeedijk.  Wordt volledig gerenoveerd.  Twee ruime slaapkamers, ruime hall, moderne open keuken, zeer ruime living.  Dit appartement biedt al wat een nieuw appartement te bieden heeft.  Volledig instapklaar. Absoluut te bezichtigen !",MIDDELKERKE,8430,Zeedijk,Flanders,Belgium,449000,FOR_SALE,APARTMENT,APARTMENT,2,75,"{'surface': None, 'type': 'NOT_INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,False,,,,,,,2,1964,,JUST_RENOVATED,0,585
10009254,"Siam Gardens is een complex dat in totaal 24 villa's omvat, die in drie bouwfasen zullen worden gebouwd. De ligging op een heuvel in combinatie met de unieke architectuur en constructie van elke villa zorgt ervoor dat elke woning binnen het complex een prachtig uitzicht heeft op de Atlantische Oceaan en op het naburige eiland La Gomera. Bovendien kunt u er 's avonds ook genieten van fabelachtige panorama's met de fonkelende lichtjes van de toeristische badplaatsen in het zuiden van Tenerife.  

In de villa's heeft u een fantastisch gevoel van ruimte door het gebruik van speciale steen- en glasstructuren in de villa's en hun opvallende, ongewone ontwerp. Een gevoel van comfort wordt bereikt door het gebruik van natuurlijke materialen in neutrale tinten, zowel in de constructie als in het interieur, die de omgeving aanvullen, evenals hoogwaardige apparatuur. Rondom de villa vindt u groene zones met exotische planten en palmbomen.

Het complex Siam Gardens ligt in het zuidelijke deel van Tenerife, op slechts enkele minuten van alles wat u wil of nodig zou kunnen hebben om te genieten: winkelcentra, golfbanen, een fantastische selectie van bars en restaurants, en enkele van de meest spectaculaire stranden die u waar ook ter wereld zult vinden.

Verlies uzelf in het adembenemende uitzicht op de kust van Tenerife en het nabijgelegen eiland La Gomera. Geniet van een prachtige zonsondergang vanaf uw overloopzwembad of nodig vrienden en familie uit v...
Renovation obligation: unknown",De Las Americas,38660,Calle Luxemburgo,,Spain,1765000,FOR_SALE,HOUSE,HOUSE,4,,,,,,False,True,60,,,,,,,,,,
10009255,"Los Jardines de Abama: de ultieme luxe van een oneindig uitzicht! Deze prachtige residenties bieden een betoverend uitzicht op de uitgestrekte oceaan en liggen op een ongeziene toplocatie.
Je geniet er mee van de faciliteiten van La Plaza: een bar, restaurant, fitnesscentrum, zwembad... Alles om heerlijk te genieten ligt binnen handbereik. De unieke locatie, de met Michelinsterren bekroonde restaurants, de luxespa van wereldklasse en een prachtig strand zijn slechts enkele van de troeven die deze eigendommen te bieden hebben. 
Er zijn 30 luxe-appartementen van Los Jardines de Abama te koop, ingeplant op de heuvel onder Plaza Abama, zijn schitterende hideaways. De enclave is ontworpen met grote finesse en oog voor detail. Elk appartement geniet absolute privacy en een spectaculair panoramisch uitzicht over de oceaan. Er zijn vier zwembaden voor de appartementen. Appartementen zijn beschikbaar met 1 slaapkamer (87-107 m², 550.000-650.000 euro), 2 slaapkamers (110-146 m², 700.000-900.000 euro) of 3 slaapkamers (140-218 m², 900.000-1.400.000 euro) en 3 slaapkamers in duplex (179-199 m²), steeds met hal, living, keuken, evenveel badkamers als slaapkamers, groot terras en veranda.

Abama resort beschikt over doorgedreven services; eigenaars kunnen rekenen op extra services zoals een verhuurdienst voor hun appartement, een uitwisselingsprogramma voor een vakantie in een ander resort, de owners club die vrijblijvend activiteiten organiseert voor de ...
Renovation obligation: unknown",Abama,38687,Calle Emilia Pardo Bazàn,,Spain,876000,FOR_SALE,APARTMENT,APARTMENT,2,,,,,,False,True,,,,,,,,,,,
10009257,"Las Villas del Tenis zijn perfect voor degenen die op zoek zijn naar het allerbeste onder de zon.  
Deze exclusieve woningen zijn ontworpen door Virgilio Gutiérrez Herreros en Eustaquio Martínez, wier villa's van Abama Bellevue recent door de Beroepsgenootschap van Architecten van Tenerife zijn uitgeroepen tot “Beste nieuwbouwwoningen” van het decennium.

Iedere villa heeft 2 of 3 slaapkamers en er zijn verschillende inrichtingen mogelijk waar u uit kunt kiezen.
Sommige hebben twee verdiepingen en andere een. Het binnen oppervlak is 124 tot 182 vierkante meter, op percelen van 434 tot 766 vierkante meter. De prachtige tuinen en het landschap zijn een mooie aanvulling op de percelen en liggen rond de buitenzwembaden. Al met al is het de perfecte plaats om te genieten van de indrukwekkende panoramische uitzichten over de Atlantische Ocean en de rest van het resort.

Kwaliteitsmerken en het luxe meubilair zijn enkele van de aantrekkelijkste aspecten van deze villa´s. Ze worden geheel gemeubileerd opgeleverd, inclusief tuinmeubilair, ingebouwde kasten, en de slaapkamers en suite bieden maximale privacy en comfort voor uw gezin en gasten. Iedere woning heeft een overdekte of ondergrondse parkeerplaats.
De eigenaren van Las Villas del Tenis worden automatisch lid van de Vereniging van Eigenaren Abama Prestige, en dankzij onze Beheersovereenkomst van eigendommen hoeft u zich verder geen zorgen te maken, want uw woning blijft net zo perfect als op d...
Renovation obligation: unknown",Abama,38687,Calle Emilia Pardo Bazàn,,Spain,2035000,FOR_SALE,HOUSE,HOUSE,3,,,,,,False,True,60,,,,,,,,,,
10009258,"Las Atalayas de Abama is een exclusieve groep van tien vrijstaande luxevilla´s met een geweldig uitzicht over zee. Deze unieke huizen, ontworpen door Corona-Amaral Arquitectos, liggen te midden van een ingenieus terrasvormig landschap dat gecreëerd is om eigenaren zowel privacy als goede bereikbaarheid te bieden. 

Alle tien luxe villa´s zijn gelegen op een privéterrein van 356 tot 445 m2. De woningen hebben een binnenoppervlak van 161 tot 215 m2 en hebben allemaal unieke ontwerpen en structuren. Een daarvan heeft een verdieping en twee slaapkamers en de andere twee verdiepingen en drie slaapkamers. De gemeenschappelijke ruimtes, open keuken en zitkamers zijn ook ontworpen door Corona-Amaral Arquitectos, met een visuele eenheid en stijl. De strakke en minimalistische lijnen, open ruimtes en neutrale kleuren geven Las Atalayas de Abama een elegante, goed te herkennen esthetiek.

Alle slaapkamers zijn en suite, er zijn privé-opbergruimtes, ondergrondse parkeerplaatsen en privézwembaden en -tuinen; Las Atalayas de Abama bieden bovendien een indrukwekkende keur aan diensten in het beste resort van het continent.

Las Atalayas de Abama bieden een ongeëvenaard uitzicht op het eiland La Gomera vanaf alle punten van de omringende tuin. Eigenaren en gasten hebben toegang tot het professionele tenniscomplex, het strand en uiteraard de golfbaan, een van de beste van Europa.

Neem zeker vrijblijvend contact met ons kantoor voor meer informatie over dit ...
Renovation obligation: unknown",Abama,38687,Calle Emilia Pardo Bazàn,,Spain,1490000,FOR_SALE,HOUSE,HOUSE,3,,,,,,False,True,61,,,,,,,,,,
10009314,"Deze woning is gelegen in Maarkedal, deelgemeente Schorisse en biedt een landelijke ligging te Maarkedal. De woning is ingeplant op een perceel van 1546 m² en geniet van zichten op de achterliggende weides. De bruto nuttige oppervlakte bedraagt 210 m² (bvo) en omvat een leefruimte, keuken, zithoek, badkamer, veranda, kelder en garage. Op het eerste verdiep vinden we maar liefst 4 (+1) slaapkamers die met elkaar verbonden zijn. Buiten vinden we verschillende bijgebouwen die gebruikt kunnen worden als opslagruimte. De tuin heeft een diepte van 90m waarvan het achterste deel gelegein is in agrarisch gebied aansluitend op de achterliggende weides! Deze woning dient volledig gerenoveerd of herbouwd te worden. Het perceel heeft een breedte van 19m. Dit pand is geschikt voor iemand die op zoek is naar woning met veel mogelijkheden en gelegen is in een landelijke omgeving. De eigendom is gelegen in de Ankerplaats Bos te Rijst. Voor meer informatie of een plaatsbezoek, contacteer Vastgoed Lietaer. Enkel een schriftelijk aanvaard bod door de verkopers resulteert in een verkoop of enige verbintenis. Contacteer Vastgoed Lietaer via 055 500 007 of info@vastgoedlietaer.be .

Renovation obligation: unknown",Maarkedal,9680,Annovenstraat,Flanders,Belgium,,FOR_SALE,HOUSE,HOUSE,4,210,,,True,,False,,,,,,,,1935,,TO_RENOVATE,0,798
10009320,"Completely and luxuriously renovated apartment with spacious sunny terraces and sea view, located in the prestigious residence ""Scorpio"" on the Wandeldijk in the Zoute. In this apartment you will enjoy the sun all day long in combination with sea view.

Layout of the apartment:
Entrance hall with cloakroom and guest toilet. Bright and sunny living room consisting of fully equipped open kitchen, dining area and lounge. The living room opens onto several sunny terraces and enjoys sea views. Bedroom 1 with adjacent luxury shower room (washbasin, walk-in shower and toilet). Bedroom 2 with adjacent shower room (sink and walk-in shower). Bedroom 3 with fold-out bed and adjoining shower room (washbasin and walk-in shower). All bedrooms have fitted wardrobes and each opens onto one of the terraces. Air conditioning throughout the apartment for optimal comfort. Spacious private cellar and communal bike shed in the building itself. Shared laundry room with washing machine and tumble dryer. Possibility to purchase a garage box (EUR 125,000). Very recommended!

Renovation obligation: unknown",Knokke,8300,,Flanders,Belgium,,FOR_SALE,APARTMENT,APARTMENT,3,105,,,True,,False,True,,,,,,,1982,,GOOD,0,118
10009429,"TRIOR Woluwe vous propose cet agréable appartement de 95m² idéalement situé dans un quartier calme à proximité de l'arrêt de métro Thieffry. Situé au 2ème étage/5 d'un immeuble avec ascenseur, il se compose d'un vaste hall d'entrée de 9m², agréable séjour (25m²), cuisine équipée avec accès à une terrasse. La partie nuit se compose de 2 belles chambres (16 et 14m²), une salle de bain (bain, lavabo) avec un accès balcon et toilette séparée avec lave-mains. DIVERS : Cave, 1 emplacement de parking OBLIGATOIRE (+10.000 euros), chauffage central au mazout, châssis, double vitrage, ... CHARGES : +/- 300€/mois (provision pour les communs, l'eau chaude, chauffage, ...). PEB: E-. Descriptif complet sur www.TRIOR.be  ",Etterbeek,1040,,Brussels,Belgium,,FOR_SALE,APARTMENT,APARTMENT,2,,"{'surface': 8, 'type': 'SEMI_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,True,,False,True,3,,,,,2,1960,False,TO_BE_DONE_UP,,266
10009448,house,Knokke-Heist,8300,Hazegrasstraat,Flanders,Belgium,,FOR_SALE,HOUSE,EXCEPTIONAL_PROPERTY,4,,"{'surface': None, 'type': 'HYPER_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,False,True,,,,,,3,,False,GOOD,50,84
10009470,-,Denderleeuw,9470,Sijpestraat,Flanders,Belgium,,FOR_SALE,HOUSE,HOUSE,3,228,"{'surface': 14, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,True,,False,True,40,SOUTH_WEST,True,350,,3,,,JUST_RENOVATED,,457
10009582,-,Pecq,7740,,Wallonie,Belgium,,FOR_SALE,APARTMENT_GROUP,APARTMENT_GROUP,,,,,,,False,,,,,,,,,,,,
10009583,-,Pecq,7740,,Wallonie,Belgium,,FOR_SALE,APARTMENT,APARTMENT,3,116,,,,,False,True,20,,True,85,,2,,,AS_NEW,,
10009584,-,Pecq,7740,,Wallonie,Belgium,,FOR_SALE,APARTMENT,APARTMENT,3,114,,,,,False,,,,True,131,,2,,,AS_NEW,,
10009585,-,Pecq,7740,,Wallonie,Belgium,,FOR_SALE,APARTMENT,APARTMENT,2,118,,,,,False,True,5,,,,,2,,,AS_NEW,,
10009586,-,Pecq,7740,,Wallonie,Belgium,,FOR_SALE,APARTMENT,APARTMENT,1,67,,,,,False,True,7,,,,,2,,,AS_NEW,,
10009587,-,Pecq,7740,,Wallonie,Belgium,,FOR_SALE,APARTMENT,APARTMENT,2,93,,,,,False,True,9,,,,,2,,,AS_NEW,,
10009588,-,Pecq,7740,,Wallonie,Belgium,,FOR_SALE,APARTMENT,APARTMENT,2,118,,,,,False,True,5,,,,,2,,,AS_NEW,,
10009589,-,Pecq,7740,,Wallonie,Belgium,176807,FOR_SALE,APARTMENT,APARTMENT,1,67,,,,,False,True,9,,,,,2,,,AS_NEW,,
10009590,-,Pecq,7740,,Wallonie,Belgium,,FOR_SALE,APARTMENT,APARTMENT,2,93,,,,,False,True,9,,,,,2,,,AS_NEW,,
10009591,-,Pecq,7740,,Wallonie,Belgium,184447,FOR_SALE,APARTMENT,APARTMENT,1,88,,,,,False,True,9,,,,,2,,,AS_NEW,,
10009592,-,Pecq,7740,,Wallonie,Belgium,,FOR_SALE,APARTMENT,APARTMENT,2,100,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,False,,,,True,13,,2,2022,False,AS_NEW,,
10009603,-,Binche Buvrinnes,7133,Rue de la Basse Egypte,Wallonie,Belgium,,FOR_SALE,LAND,UNBUILDABLE_LAND,,,,,,,False,,,,,,,,,,,,
10009767,Contact us for more information on this property,Rochefort Lavaux-Sainte-Anne,5580,Rue de la Baronne Lemonnier,Wallonie,Belgium,,FOR_SALE,HOUSE,HOUSE,3,150,"{'surface': 11, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,False,True,,SOUTH,,,,4,,False,GOOD,,411
10009769,Contact us for more information on this property,Neufchâteau,6840,rue de la Scierie,Wallonie,Belgium,,FOR_SALE,HOUSE,HOUSE,2,165,"{'surface': 16, 'type': 'NOT_INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",True,True,,False,True,,SOUTH_WEST,True,1900,,4,1967,False,TO_RENOVATE,,469
10009802,"Magazijn met kantoren en showroom te koop.
Gelegen in KMO zone op absolute toplocatie aan de A12 (Antwerpen - Brussel)
Zowel toegankelijk rechtstreeks vanaf de A12 of via de achterzijde aan de Veurtstraat.

Dit pand is gelegen op een terrein van 8.482 m² en beschikt over 3.250 m² osplag.
Daarnaast is er 1.075 m² kantoorruimte / showroom en een mezzanine van 240m².

Kenmerken van dit pand:
- 7m hoog
- 4 laadkades (waarvan 2 in gebruik)
- 2 gelijkvloerse poorten
- Ruime buitenstockage / parking


Boek nu uw afspraak met Bram via 0480 66 95 18 of bram@lancksweerd.be.

Renovation obligation: unknown",Puurs,2870,Veurtstraat,Flanders,Belgium,,FOR_SALE,INDUSTRY,INDUSTRIAL_PREMISES,,,,,,,False,,,,,,,,,,,,
10009809,"Stijlvol en hedendaags gelijkvloers appartement met leuke tuin te Brasschaat!

Dit ruim appartement (+/- 100 m²) is gelegen in een kleinschalig gebouw en werd volledig gerenoveerd in 2019.
Het voldoet bijgevolg ook aan alle isolatienormen.

We geven u graag een rondleiding:

We komen binnen via de inkomhal met vestiaire en een apart toilet.
De lichtrijke woonkamer bevindt zich achteraan. De grote raampartijen zorgen voor veel lichtinval en bieden tevens een leuk zicht op, alsook toegang tot het terras en de leuke westelijk georiënteerde tuin.

De open keuken is volledig geïnstalleerd en voorzien van alle toestellen, waaronder een 5-pits gasvuur.

Verder beschikt het appartement nog over een volledig betegelde badkamer met een inloopdouche en twee slaapkamers (17 m² / 10 m²).

Achteraan de tuin is er een deur die leidt naar de garage, waar u beschikt over een parkeerplaats en bergplaats voor o.a. fietsen en vuilnis.
De parkeerplaats is verplicht bij aan te kopen aan €18.000,00.

Bijzonderheden:
° Mooi & recent vernieuwd
° Lage algemene onkosten
° Vloerverwarming
° Parkeerplaats
° Fietsenstalling
° Rolluiken
° Ruime W-tuin

Heeft u interesse en wenst u graag een bezoek ter plaatse in te plannen? Aarzel niet ons te contacteren! Wij zijn bereikbaar op het nummer 03 337 50 70 of via info@vbpartners.be.

Renovation obligation: unknown",Brasschaat,2930,Hoogboomsteenweg,Flanders,Belgium,,FOR_SALE,APARTMENT,GROUND_FLOOR,2,100,"{'surface': 12, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,False,True,36,,True,70,,,1978,,,0,116
10009854,"! SOUS OPTION ! EASYHOME vous présente sa nouveauté à Mont-Saint-Guibert! Cette maison de rangée lumineuse, disposant de beaux espaces de vie et prolongée par un jardin agréablement exposé avec terrasse et garage indépendant se compose comme suit: au rez-de-chaussée: un hall d'entrée s'ouvre sur un large séjour, un espace cuisine et un WC indépendant. A l'étage, deux chambres à coucher ainsi qu'une salle de douche et un dernier niveau offrant une troisième chambre à coucher. Une cave complète le bien, un espace de rangement accessible par la terrasse ainsi qu'un garage indépendant. Un petit budget travaux de rafraichissement est à prévoir pour le rez-de-chaussée. Le bien est proposé au prix de 235.000€ (sous réserve d'acceptation par les propriétaires) et est à visiter sans tarder! Prenez dès à présent vos renseignements au 084/77.00.43!",Mont-Saint-Guibert,1435,Rue Auguste Lannoye,Wallonie,Belgium,,FOR_SALE,HOUSE,HOUSE,3,141,,,,,False,,,,True,255,,2,,,,,270
10010172,,Blankenberge,8370,De Wandelaar,Flanders,Belgium,,FOR_SALE,APARTMENT,APARTMENT,1,57,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,,,False,True,,,,,,2,1978,False,TO_BE_DONE_UP,199,199
10010187,,Halle,1500,Brouwerijstraat,Flanders,Belgium,,FOR_SALE,HOUSE,HOUSE,2,,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",True,,,False,,,,,,,2,,,TO_BE_DONE_UP,,335
10010205,,Blankenberge,8370,De Wandelaar,Flanders,Belgium,,FOR_SALE,GARAGE,OUTDOOR_PARKING_SPACE,0,,,,,,False,,,,,,,,1978,,,,
10010372,,Wenduine,8420,Square Boudewijn,Flanders,Belgium,,FOR_SALE,APARTMENT,APARTMENT,1,50,,,,,False,,,,,,,,1995,,GOOD,0,520
10010459,"De stijlvolle en elegante architectuur geven exact weer waar de Residentie Cosmopolitan voor staat. Gelegen in het hartje van het bruisende centrum en slechts enkele passen van de zee verwijderd, kan je genieten van de zon en het zijdelings zeezicht. Deze residentie bestaat uit een handelsgelijkvloers met daarboven 5 type-appartementen met 2 slaapkamers en 1 duplex met 2 slaapkamers. In de kelderverdieping bevinden zich per appartement nog privatieve bergingen. Alle appartementen hebben een terras voor en achteraan.",Knokke-Heist,8300,Lippenslaan,Flanders,Belgium,,FOR_SALE,APARTMENT_GROUP,APARTMENT_GROUP,,,,,,,False,,,,,,,,,,,,
10010462,"De stijlvolle en elegante architectuur geven exact weer waar de Residentie Cosmopolitan voor staat. Gelegen in het hartje van het bruisende centrum en slechts enkele passen van de zee verwijderd, kan je genieten van de zon en het zijdelings zeezicht. Dit appartement op de vijfde verdieping bestaat uit een inkom met gastentoilet, een  woonkamer met een terras met een open zijdelings zicht op het plein en de zee, een open keuken,   achteraan bevinden zich 2 slaapkamers met balkon (1 kamer voor een dubbel bed en 1 voor een stapelbed) , een mooie badkamer met inloopdouche, ondergronds is er nog een privatieve kelder. Start bouw vanaf oktober 2022. 6% BTW mogelijk bij aankoop enige woning.

Renovation obligation: unknown",Knokke-Heist,8300,Lippenslaan,Flanders,Belgium,,FOR_SALE,APARTMENT,APARTMENT,2,69,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,True,,False,True,,,,,,,2023,,GOOD,70,
10010463,"De stijlvolle en elegante architectuur geven exact weer waar de Residentie Cosmopolitan voor staat. Gelegen in het hartje van het bruisende centrum en slechts enkele passen van de zee verwijderd, kan je genieten van de zon en het zijdelings zeezicht. Dit appartement op de derde verdieping bestaat uit een inkom met gastentoilet, een  woonkamer met een terras met een open zijdelings zicht op het plein en de zee, een open keuken,   achteraan bevinden zich 2 slaapkamers met balkon (1 kamer voor een dubbel bed en 1 voor een stapelbed) , een mooie badkamer met inloopdouche, ondergronds is er nog een privatieve kelder. Start bouw vanaf oktober 2022. 6% BTW mogelijk bij aankoop enige woning.

Renovation obligation: unknown",Knokke-Heist,8300,Lippenslaan,Flanders,Belgium,,FOR_SALE,APARTMENT,APARTMENT,2,69,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,True,,False,True,,,,,,,2023,,GOOD,70,
10010464,"Gelegen in het hartje van het bruisende centrum en slechts enkele passen van de zee verwijderd, kan je genieten van de zon en het zijdelings zeezicht.

Dit duplexappartement (6de en 7de v) bestaat uit een inkom met gastentoilet, een ruime woonkamer met een zonneterras en een open zijdelings zicht op het plein en de zee, achteraan bevindt zich de keuken tevens met een terras, een berging, op de tweede verdieping bevinden zich 2 slaapkamers met elk hun ensuite badkamer, ondergronds is er nog een privatieve kelder.

Contacteer ons via info@immonano.be of 050/60 60 78, voor alle bijkomende info, de gemaakte afwerkingskeuzes, of bezoek. 

Start bouw vanaf oktober 2022. 6% BTW mogelijk bij aankoop enige woning.

Renovation obligation: unknown",Knokke-Heist,8300,Lippenslaan,Flanders,Belgium,895000,FOR_SALE,APARTMENT,APARTMENT,2,96,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,True,,False,True,,,,,,,2023,,GOOD,70,
10010467,"De stijlvolle en elegante architectuur geven exact weer waar de Residentie Cosmopolitan voor staat. Gelegen in het hartje van het bruisende centrum en slechts enkele passen van de zee verwijderd, kan je genieten van de zon en het zijdelings zeezicht. Dit appartement op het tweede verdieping bestaat uit een inkom met gastentoilet, een  woonkamer met een terras met een open zijdelings zicht op het plein en de zee, een open keuken,   achteraan bevinden zich 2 slaapkamers met balkon (1 kamer voor een dubbel bed en 1 voor een stapelbed) , een mooie badkamer met inloopdouche, ondergronds is er nog een privatieve kelder. Start bouw vanaf oktober 2022. 6% BTW mogelijk bij aankoop enige woning.

Renovation obligation: unknown",Knokke-Heist,8300,Lippenslaan,Flanders,Belgium,,FOR_SALE,APARTMENT,APARTMENT,2,69,"{'surface': None, 'type': 'INSTALLED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,True,,False,True,,,,,,,2023,,GOOD,70,
10010486,,Nieuwpoort,8620,Langestraat,Flanders,Belgium,,FOR_SALE,HOUSE,HOUSE,3,177,,,True,,False,,,,,,,,,False,TO_BE_DONE_UP,,476
10010496,-,Beauraing Winenne,5570,Place de la Libération,Wallonie,Belgium,,FOR_SALE,HOUSE,HOUSE,3,260,"{'surface': 11, 'type': 'SEMI_EQUIPPED', 'hasOven': None, 'hasMicroWaveOven': None, 'hasDishwasher': None, 'hasWashingMachine': None, 'hasFridge': None, 'hasFreezer': None, 'hasSteamOven': None}",,True,,False,True,,,,,,2,1875,,GOOD,,370
10010510,,Kortemark,8610,Koutermolenstraat,Flanders,Belgium,,FOR_SALE,HOUSE,HOUSE,4,,,,True,,False,,,,,,,3,,False,GOOD,,881
